英文名,movie_id,电影名称,贴图,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,又名,IMDb链接,片长,年份,评分,评价人数,短评数,影评数,简介,链接
At Eternity's Gate,6785085,善恶无赦 อุโมงค์ผาเมือง,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1564094317.webp,M.L.PundhevanopDhewakul,阿南达·爱华灵咸 / 赖拉·邦雅淑 / 马里奥·毛瑞尔,阿南达·爱华灵咸 / 赖拉·邦雅淑 / 马里奥·毛瑞尔,剧情,泰国, 泰语,2011-09-08(泰国), 鬼门关 / The Outrage / At the Gate of the Ghost,https://www.imdb.com/title/tt2190475,,2011,6.9,566,201,8,"　　泰国版《罗生门》由《永恒》的班底打造，Ananda,Ploy,Mario等泰国巨星联袂主演，向黑泽明诞辰100周年（2010年）致敬。故事发生的时代背景换到了泰国的大城王朝时期，Ploy饰演由阿南达饰演的武士之妻。谁是凶手？谁在说谎？谁存善念？谁又心怀鬼胎？真相就在《善恶无赦》，9月8日起全泰国上映！",https://movie.douban.com/subject/6785085/
At Eternity's Gate,5127016,肉体之门 肉体の門,https://img1.doubanio.com/view/subject/l/public/s6777747.jpg,牧野正博,小泽不二夫,轰夕起子 / 月丘千秋 / 逢初梦子,剧情,日本, 日语,1948-08-10(日本), Body at the Gate,https://www.imdb.com/title/tt0317947,91 分钟,1948,,,2,0,,https://movie.douban.com/subject/5127016/
La boda de Valentina,30142417,瓦伦蒂娜的婚礼 La Boda de Valentina,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2554631553.webp,MarcoPoloConstandse,Beto Gómez / Santiago Limón,凯特·维隆 / 莱安·卡勒斯 / 奥马尔·查帕罗 / 马丽玛·维加 / Jesús Zavala / 托尼·达尔顿 / Christian Tappán / Sabine Moussier / Prosha Hussein / Harding Junior / Ingrid Dion / Yolanda Abbud L. / Álvaro Carcaño / Amparo Barcia,喜剧 / 爱情,墨西哥, 西班牙语 / 英语,2018-02-09(墨西哥),,https://www.imdb.com/title/tt4823538,,2018,,,3,0,"　　ValentinahastheperfectlifeinAmerica.HeruniversetrembleswhenJason,herboyfriend,proposesmarriageandshemustconfrontherfamily,theHidalgo,themostchaoticandsurrealpoliticaldynastyinthehistoryofMexico.",https://movie.douban.com/subject/30142417/
La boda de Valentina,30194976,我最好朋友的婚礼 La boda de mi mejor amigo,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2547735636.webp,切尔索·R·加西亚,米格尔·安赫尔·西尔维斯特 / 安娜·莎若狄拉 / Patricia Bernal / 娜塔莎·杜佩伦 / Carlos Ferro / Mónica Huarte,米格尔·安赫尔·西尔维斯特 / 安娜·莎若狄拉 / Patricia Bernal / 娜塔莎·杜佩伦 / Carlos Ferro / Mónica Huarte,喜剧,墨西哥, 西班牙语,2019-02-14(墨西哥), 天錯之合(台),https://www.imdb.com/title/tt8220332,109分钟,2019,,,2,0,　　朱莉亞是知名的美食評論家，喜愛享受當下、害怕許下承諾，即使如此，她卻與她最好的朋友曼奴約定，要是兩人滿35歲了都還單身，就要與對方結婚。可惜就在朱莉亞35歲生日的前幾週，曼奴告訴她，自己4天後要跟一位名為帕梅拉的年輕女孩結婚了！朱莉亞此時才明白自己深愛著曼奴，如今她只剩下幾天的時間去破壞婚禮，把好友搶回來。深信自己才是曼奴唯一的愛，朱莉亞決定不計任何代價也要阻止這場婚禮！,https://movie.douban.com/subject/30194976/
La boda de Valentina,1295965,我最好朋友的婚礼 My Best Friend's Wedding,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p923538632.webp,P·J·霍根,罗纳德·巴斯,朱莉娅·罗伯茨 / 德蒙特·莫罗尼 / 卡梅隆·迪亚兹 / 鲁伯特·艾弗雷特 / 菲利普·博斯科 / M·埃梅特·沃尔什 / 瑞切尔·格里菲斯 / 卡丽·普雷斯顿 / 苏珊·沙利文 / 克里斯托弗·马斯特森 / 布丽·特纳,喜剧 / 爱情,美国, 英语 / 法语 / 意大利语,1997-06-20(美国)," 真的想嫁你 / 新娘不是我 / Boda de mi mejor amigo, La",https://www.imdb.com/title/tt0119738,105分钟,1997,7.4,77730,13687,385,　　朱莉安（朱莉娅•罗伯茨JuliaRoberts饰）和迈克尔（德蒙特•莫罗尼DermotMulroney饰）是大学时候的情侣。和大多数的恋人一样，他们的热恋慢慢降温，直到沦为好朋友。于是毕业前有了这样一个约定：如果28岁之前，彼此还是单身，那么就明证了他俩是天造地设的一对，到时候两人就结婚。　　毕业后二人一直通电，朱莉安以为只是友情。然而迈克尔的婚讯却让她如梦初醒——自己一直都还深爱迈克尔，此时强烈的妒嫉和伤心让她寝食难安。　　朱莉安决定要改变这一切。她一手设计了一个个令人哭笑不得的“阴谋”，让迈克尔未婚妻当众出丑，离间他们的感情。当发现迈克尔对未婚妻的爱竟然占了上风时，朱莉安在婚礼上做出了疯狂举动，这一招果真气走了新娘。然而事情又有了变化。,https://movie.douban.com/subject/1295965/
La boda de Valentina,30257175,燃烧女子的肖像 Portrait de la jeune fille en feu,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2584308261.webp,瑟琳·席安玛,瑟琳·席安玛,诺米·梅兰特 / 阿黛拉·哈内尔 / 卢安娜·巴杰拉米 / 瓦莱丽亚·戈利诺 / Christel Baras / 阿曼德·博兰格 / Guy Delamarche / Clément Bouyssou / 米歇尔·克莱门特 / Cécile Morel,剧情 / 同性 / 历史,法国, 法语 / 意大利语,2019-05-19(戛纳电影节) / 2019-09-18(法国), 浴火的少女画像(港) / 燃烧女子的画像(台) / 燃烧的女子肖像 / 火吻女孩的肖像 / 浴火女孩肖像画 / 年轻女孩的肖像画 / 烧女图 / 浴火女子像(豆友译名) / Portrait of a Lady on Fire,https://www.imdb.com/title/tt8613070,120分钟,2019,8.6,92657,33376,610,　　1760年法国布列塔尼，才华洋溢的年轻女画家玛莉安（诺米·梅兰特饰）收到委托，需要在对方不知情的状况下，完成富家小姐艾洛伊兹（阿黛拉·哈内尔饰）出嫁前的肖像画。两人在孤岛相依为命，白天女画家悄悄观察小姐的一举一动，到了晚上才纵情下笔。两人在画与被画的亲密接触下，即便是在充满礼教束缚的时代，却也渐渐萌发了禁忌的暧昧情愫，随着大婚之日越来越近，她们的爱火却越烧越猛烈…,https://movie.douban.com/subject/30257175/
La boda de Valentina,1769507,沉静如海 Le silence de la mer,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p541622159.webp,皮埃尔·布特龙,安娜·吉亚菲利 / 韦科尔,朱莉·德拉姆 / 米歇尔·加拉布吕 / 托马斯·儒阿特 / 玛丽·布奈尔 / Timothée Ferrand / Jean-Baptiste Puech / Jorg Schnass / Jorn Cambreleng,剧情 / 爱情 / 战争,法国, 法语 / 德语,2004-10-25(法国), 海的沉默 / The Silence of the Sea,https://www.imdb.com/title/tt0430594,93分钟,2004,9.1,46753,14791,425,　　法国人André（迈克尔·加拉布鲁MichelGalabru饰）和她的孙女Jeanne（朱莉·德拉姆JulieDelarme饰）原本平静的生活因二战的到来和德军对法国的侵占被打破，更让他们无法接受的是，他们家里的一个房间竟被征用作为一个德国军官Werner（托马斯·儒阿特ThomasJouannet饰）的起居室。他们对这个敌方的军官一直保持着一种冷漠，尤其是Jeanne，她从来不和军官说话，即使是在他向他们问好的时候。让人意想不到的是，这个年轻的军官在多日的相处后，竟和他们谈论起自己的生活、音乐和法国文化，透露出他纳粹军服下隐秘的内心世界。同时，Jeanne也在积极的参与法国地下反抗德军的组织活动。渐渐地，两个来自敌对双方的年轻男女间产生了一种奇异的情感。这种情感在他们离别的时候，化成了Jeanne口中的一句话，她和他说的第一句话，...(展开全部),https://movie.douban.com/subject/1769507/
La boda de Valentina,1292001,海上钢琴师 La leggenda del pianista sull'oceano,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2574551676.webp,朱塞佩·托纳多雷,亚利桑德罗·巴里克 / 朱塞佩·托纳多雷,蒂姆·罗斯 / 普路特·泰勒·文斯 / 比尔·努恩 / 克兰伦斯·威廉姆斯三世 / 梅兰尼·蒂埃里 / 皮特·沃恩 / 尼尔·奥布赖恩 / 阿尔贝托·巴斯克斯 / 加布里埃莱·拉维亚 / 科里·巴克 / 西德尼·科尔 / Luigi De Luca / 尼古拉·迪·平托 / 费米·依鲁福祖 / 伊斯顿·盖奇 / 凯文·麦克纳利 / 布莱恩·普林格 / 沙拉·鲁宾 / 希思科特·威廉姆斯 / 阿妮妲·扎格利亚 / 安吉洛·迪洛雷塔,剧情 / 音乐,意大利, 英语 / 法语 / 意大利语,2019-11-15(中国大陆) / 1998-10-28(意大利), 声光伴我飞(港) / 一九零零的传奇 / 1900海上钢琴师 / 传奇1900 / The Legend of 1900 / The Legend Of The Pianist On The Ocean,https://www.imdb.com/title/tt0120731,165分钟,1998,9.3,1231329,236496,8422,　　本片讲述了一个钢琴天才传奇的一生。　　1900年，Virginian号豪华邮轮上，一个孤儿被遗弃在头等舱，由船上的水手抚养长大，取名1900（蒂姆•罗斯饰）。1900慢慢长大，显示出了无师自通的非凡钢琴天赋，在船上的乐队表演钢琴，每个听过他演奏的人，都被深深打动。爵士乐鼻祖杰尼听说了1900的高超技艺，专门上船和他比赛，最后自叹弗如，黯然离去。　　可惜，这一切的事情都发生在海上，1900从来不愿踏上陆地，直到有一天，他爱上了一个女孩，情愫在琴键上流淌。他会不会为了爱情，踏上陆地开始新的生活，用他的琴声惊艳世界？他将怎样谱写自己非凡的人生。,https://movie.douban.com/subject/1292001/
La boda de Valentina,1291877,两生花 La double vie de Véronique,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1910919834.webp,克日什托夫·基耶斯洛夫斯基,克日什托夫·基耶斯洛夫斯基 / 克日什托夫·皮耶谢维奇,伊莲娜·雅各布 / 哈丽娜·格雷格拉谢夫斯卡 / 卡里娜·谢鲁斯克 / 亚历山大·巴尔迪尼 / 瓦迪斯瓦夫·科瓦尔斯基 / 杰兹·古德寇 / 菲利普·沃特 / 桑德琳·杜马斯 / 路易斯·迪克勒 / 克洛德·迪内通 / 洛莱妮·伊万诺夫 / 吉约姆·德·东克戴克,剧情 / 爱情 / 奇幻,法国, 法语 / 波兰语 / 意大利语,1991-05-15(法国) / 1991-09-20(挪威) / 1991-10-06(波兰), 薇洛妮卡的双重生活 / 维罗尼卡的双重生命 / 双面薇若妮卡(台) / 双生花 / 今世今生 / The Double Life of Veronique,https://www.imdb.com/title/tt0101765,98分钟,1991,8.3,63232,14082,519,　　两个少女，一个生在波兰，一个生在法国，同样的相貌，同样的年龄，她们也有一样的名字：薇罗尼卡。她们都那样喜欢音乐，嗓音甜美。波兰的薇罗尼卡非常喜欢唱歌，唱高音特别出众。她觉得自己并不是独自一人生活在这个世界上，没想到一天她真的遇到一个样子跟她一模一样的女孩，可是她自己却在一次表演中心脏病发暴毙在舞台上。此时身在法国的薇罗尼卡正沉醉在与男友的欢愉中，突然她觉得特别的空虚难过。此后她的生活中便常常响起一段极其哀怨的曲子，她爱上了一个儿童读物作家。一次与男友聊天的过程中，她发现了在波兰拍的照片中，出现了一个与自己极为相似的女子，此时她才深深相信，世界上还有另外一个自己存在。,https://movie.douban.com/subject/1291877/
La boda de Valentina,10741871,地球之盐 Le sel de la Terre,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2205830188.webp,维姆·文德斯,维姆·文德斯 / 朱利安·诺里贝罗·萨尔加多 / 戴维·罗西尔 / Camille Delafon,塞巴斯蒂昂·萨尔加多 / 维姆·文德斯 / 朱利安·诺里贝罗·萨尔加多 / Lélia Wanick Salgado,纪录片 / 传记,法国, 法语 / 英语 / 葡萄牙语,2014-10-15(法国), 萨尔加多的凝视(台) / 大地之盐 / 地上的盐 / The Salt of the Earth,https://www.imdb.com/title/tt3674140,110分钟,2014,9.3,26281,8019,156,　　他的镜头是打开的心眼，在最细微处直视灵魂，看到巴西巨坑五万掏金者的集体面相，看到科威特油井冲天大火的真正英雄，看到非洲的死亡延续着生存。每次的拍摄方案都是经年的万里长征，是人神共舞，每次成果都引起巨大回响。合导的儿子伴着老爸远征，只见他用海象的视角，拍出但丁的地狱。再来到地球重病的现在，他重建了一座森林。云温达斯最心仪的传奇摄影师萨尔加多，就是大地之盐。获康城影展某种观点评审团特别奖，入围角逐奥斯卡最佳纪录片。,https://movie.douban.com/subject/10741871/
La boda de Valentina,1303364,资产阶级的审慎魅力 Le charme discret de la bourgeoisie,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1712426795.webp,路易斯·布努埃尔,路易斯·布努埃尔 / 让-克洛德·卡里埃,费尔南多·雷伊 / 保罗·弗朗克尔 / 德菲因·塞里格 / 布鲁·欧吉尔 / 让-皮埃尔·卡塞尔,剧情 / 喜剧 / 奇幻,法国, 西班牙语 / 法语,1972-09-15, 中产阶级拘谨的魅力(港) / 中产阶级的审慎魅力 / 中产阶级的诱惑 / 资产阶级隐秘的魅力 / 资产阶级的魅力 / The Discreet Charm of the Bourgeoisie,https://www.imdb.com/title/tt0068361,102 分钟,1972,8.2,18487,6475,81,　　客人们来到塞内夏尔家参加晚宴，却发现晚宴要在明晚才举行。他们只好去一家小酒馆，但计划再次受挫，因为小酒馆正在为他们刚去世的店主守灵。另一次聚餐也由于塞内夏尔夫妇偷偷从家里溜出去亲热而临时取消；来客们却误以为警察要发动袭击，赶紧溜之大吉。接下来的一次晚宴也被迫中断，因为拉练的部队出人意料地出现在塞内夏尔公馆。甚至噩梦也为他们要举办晚宴这一受挫的努力提供佐料：他们兴致勃勃入席，却莫名其妙发现身边的帷幕突然拉起，他们成了坐在舞台上用餐的表演者。还有一次，陆军上校当着唐·拉斐尔大使的面污辱了所谓的米兰达共和国，险些酿成外交灾祸，当然更不必提那晚的聚餐了。就这样，影片中的六个人物（包括塞内夏尔夫妇、唐·拉斐尔大使）不断地坐下来用餐，却总是出现意想不到的障碍，使他们吃不成。,https://movie.douban.com/subject/1303364/
Gringo,26684021,外国佬 Gringo,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2508237282.webp,纳许·埃哲顿,安东尼·塔姆巴基斯 / 马修·斯通,乔尔·埃哲顿 / 查理兹·塞隆 / 大卫·奥伊罗 / 阿曼达·塞弗里德 / 坦迪·牛顿 / 迭戈·卡塔诺 / 卡洛斯·科罗纳 / 巴希尔·萨拉赫丁 / 格伦·久保田 / 梅罗妮·迪亚兹 / 哈里·崔德威 / 西奥·泰普里兹 / 帕丽斯·杰克逊 / 尤尔·瓦斯克斯 / 埃尔南·门多萨 / 赫克托·科特思法基斯 / 里卡多·埃斯克拉 / 阿兰·卢克 / 肯尼斯·崔 / 沙尔托·科普雷,喜剧 / 动作 / 犯罪,美国, 英语 / 西班牙语 / 法语,2018-03-09(美国), 老板好坏(台) / 边个出差咁黑仔？(港) / 美国运通 / American Express,https://www.imdb.com/title/tt3721964,111分钟,2018,5.9,1607,488,8,　　亚马逊工作室近日宣布，公司将接手查理兹·塞隆主演、纳什·埃哲顿执导的独立新作《美国运通》(AmericanExpress，暂译)。并已招揽了大卫·奥伊罗、阿曼达·塞弗里德、乔尔·埃哲顿等演员加盟本片。亚马逊方面预计本片将于明年年初正式开拍。,https://movie.douban.com/subject/26684021/
Gringo,4206468,抓住外国佬 Get the Gringo,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1653838655.webp,阿德里安·格鲁伯格,阿德里安·格鲁伯格 / 梅尔·吉布森,梅尔·吉布森 / 彼得·斯特曼 / 迪恩·诺里斯 / 鲍勃·冈顿 / 索菲亚·斯尼加 / 斯科特·科恩 / 凯文·赫尔南德斯 / 德洛丽丝·赫雷迪亚 / 帕特里克·波查 / 斯蒂芬妮·勒梅林,剧情 / 动作 / 犯罪,美国, 英语,2012-05-01(美国), 狱中无人(港) / 致命反击(台) / 我如何度过暑假 / How I Spent My Summer Vacation,https://www.imdb.com/title/tt1567609,95分钟,2012,7.4,9826,2214,34,　　影片讲述了一个职业罪犯（梅尔·吉布森MelGibson饰）被墨西哥警方抓捕后送往一个充满毒品和犯罪的监狱，在一个9岁男孩的帮助下，他学会了如何在这样的监狱里生存下来。　　本片由梅尔·吉布森和《启示》（Apocalypto）的原班人马在墨西哥的伊格阿连德监狱拍摄完成。梅尔·吉布森不会亲自执导这部影片，而是让《启示》的第一助理导演AdrianGrunberg来当导演。不过这部影片的剧本是吉布森自己创作的，而且他也将亲自主演。,https://movie.douban.com/subject/4206468/
Gringo,6875497,边境大逃亡 El Gringo,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1548264827.webp,EduardoRodriguez,Jonathan W. Stokes,斯科特·阿金斯 / 伊薇特·耶茨 / 克里斯蒂安·史莱特 / 索菲亚·斯尼加 Sofía Sisniega,动作,美国, 英语 / 西班牙语,2012-05-11(美国), 外国佬 / 边境大逃杀(台),https://www.imdb.com/title/tt1990216,99分钟,2012,6.3,745,201,3,　　一个男子带着两百万美金偷渡到墨西哥小镇阿吉哥，也带着他不为人知的秘密，没想到他却唤醒了这个沉睡的边境小镇，引来一场疯狂的大追杀。,https://movie.douban.com/subject/6875497/
